Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:25:35,60.0,0.55538505,0.7411412,-0.44060406,-0.94091797,10.18192,6.71596,3.1941965,3.0496652,-8.660714,0.84584266
2024-03-20 11:25:36,60.0,0.5342204,0.7531738,-0.47688803,-0.9378255,10.128906,6.813151,3.1865234,3.0442708,-8.65625,0.87093097
2024-03-20 11:25:37,60.0,0.5576869,0.76095146,-0.4253976,-0.94489396,10.264509,6.725446,3.184152,3.0555246,-8.652902,0.8678153
2024-03-20 11:25:38,60.0,0.55796593,0.7435128,-0.40276226,-0.9445452,10.25558,6.7555804,3.1808035,3.0535715,-8.658483,0.84123886
2024-03-20 11:25:39,60.0,0.5796712,0.7411296,-0.43424478,-0.93408203,10.067708,6.685547,3.1920574,3.0520833,-8.6536455,0.8642578
2024-03-20 11:25:40,60.0,0.558245,0.74232703,-0.42449078,-0.941476,10.108259,6.7070312,3.2000558,3.0505023,-8.662947,0.86174667
2024-03-20 11:25:41,60.0,0.56236047,0.746303,-0.4290597,-0.94245255,10.146205,6.779576,3.1928012,3.0510602,-8.643973,0.84151787
2024-03-20 11:25:42,60.0,0.538737,0.7446289,-0.44921875,-0.94433594,10.269531,6.7265625,3.1708984,3.0485027,-8.657552,0.867513
2024-03-20 11:25:43,60.0,0.56745255,0.7391881,-0.41462055,-0.949149,10.217634,6.75279,3.1875,3.0566406,-8.647322,0.8611886
2024-03-20 11:25:44,60.0,0.5665458,0.7452567,-0.43694195,-0.93819755,9.873884,6.7645087,3.202009,3.0485492,-8.660714,0.85867745
2024-03-20 11:25:45,60.0,0.5710449,0.7446289,-0.4437256,-0.93815106,10.194011,6.714193,3.193034,3.0517578,-8.6432295,0.8765462
2024-03-20 11:25:46,60.0,0.5672433,0.75006974,-0.4160505,-0.9388253,10.183036,6.655692,3.1922433,3.0510602,-8.658483,0.859654
2024-03-20 11:25:47,60.0,0.57777625,0.73611885,-0.43607002,-0.93987167,10.190848,6.7460938,3.1944754,3.0544086,-8.660714,0.8582589
2024-03-20 11:25:48,60.0,0.57633466,0.74365234,-0.43876138,-0.9430339,10.230469,6.6731772,3.1816406,3.0589192,-8.6692705,0.8510742
2024-03-20 11:25:49,60.0,0.5705915,0.7559989,-0.44269672,-0.9433594,10.204241,6.8521204,3.188895,3.050223,-8.655134,0.8567243
2024-03-20 11:25:50,60.0,0.55671036,0.746024,-0.42606026,-0.9495675,10.014509,6.6914062,3.2098215,3.0569196,-8.65625,0.83258927
2024-03-20 11:25:51,60.0,0.5464681,0.7444661,-0.42862955,-0.94124347,10.213542,6.702474,3.1907551,3.0553386,-8.651042,0.8585612
2024-03-20 11:25:52,60.0,0.6053292,0.7643694,-0.42414203,-0.9418248,10.140625,6.733817,3.190848,3.047991,-8.651786,0.8691406
2024-03-20 11:25:53,60.0,0.5786133,0.7588588,-0.44077846,-0.9421038,10.102678,6.780692,3.1961496,3.0521762,-8.659598,0.8731166
2024-03-20 11:25:54,60.0,0.57161456,0.7524414,-0.45336914,-0.9402669,9.928386,6.7063804,3.2080078,3.046875,-8.662761,0.8791504
2024-03-20 11:25:55,60.0,0.5673828,0.7672991,-0.46160015,-0.94245255,10.137277,6.717076,3.1947544,3.0521762,-8.65067,0.8647461
2024-03-20 11:25:56,60.0,0.56487167,0.7610212,-0.42410713,-0.94063896,10.043527,6.7416296,3.2047992,3.0407367,-8.643973,0.8567243
